Record ID,Date,Department,Employee ID,Gender,Age,Service type,Patients handled,Revenue USD,Cost USD,Waiting time,Satisfaction_score
897,12/12/2024,Pediatrics,E1902,Female,53,Therapy,46,4364.65,2462.17,57.2,4.05
898,15/02/2024,Oncology,E1768,Female,43,Consultation,37,1697.02,845.47,114.4,1.7
899,03/06/2024,Outpatient,E1262,Male,25,Therapy,29,5893.41,4064.43,61.3,3.58
900,11/10/2024,Radiology,E1839,Female,63,Therapy,24,2683.35,1814.83,47.8,3.65
901,23/07/2024,Orthopedics,E1652,Male,32,Therapy,15,1841.62,1262.32,26.3,2.11
902,16/02/2024,Emergency,E1392,Male,25,Follow-up,36,2577.74,1266.75,100,2.14
903,06/01/2024,Outpatient,E1374,Female,43,Follow-up,17,9307.68,8236.95,70.7,1.57
904,11/01/2024,Outpatient,E1124,Male,37,Therapy,10,4058.21,3241.97,47.2,1.35
905,26/02/2024,Emergency,E1301,Male,37,Therapy,42,5789.46,4762.18,96.5,1.7
906,10/10/2024,Emergency,E1780,Female,36,Therapy,13,6891.26,3516.28,30.1,4.5
907,03/03/2024,Emergency,E1680,Male,59,Follow-up,6,2871.86,1526.75,5.1,4.48
908,16/09/2024,Radiology,E1293,Male,38,Consultation,33,8029.65,5730.48,91.3,1.61
909,31/10/2024,Radiology,E1964,Male,47,Surgery,35,4854.07,2794.05,15.8,2.94
910,12/03/2024,Outpatient,E1472,Female,35,Diagnostics,11,9247.03,3884.03,38.5,1.83
911,05/10/2024,Radiology,E1729,Female,54,Consultation,44,2762.39,2359.68,58.8,2.87
912,16/02/2024,Emergency,E1759,Male,36,Follow-up,19,7725.47,3686.95,61,2.72
913,02/12/2024,Cardiology,E1151,Female,27,Diagnostics,44,6170.65,5552.22,93.5,2.59
914,08/12/2024,Cardiology,E1949,Female,36,Surgery,5,8361.75,4058.41,8.5,1.82
915,06/10/2024,Oncology,E1946,Female,33,Follow-up,48,3733.91,2446.8,75.7,4.64
916,01/02/2024,Pediatrics,E1285,Female,39,Follow-up,29,5343.61,3476.75,10.8,1.14
917,14/11/2024,Oncology,E1707,Female,46,Surgery,13,5736.02,3551.11,101.5,1.64
918,03/03/2024,Emergency,E1766,Male,22,Therapy,19,737.23,460.41,32.3,1.2
919,06/01/2024,Emergency,E1672,Female,63,Diagnostics,40,7383.68,3365.46,75,2.12
920,14/10/2024,Oncology,E1508,Male,65,Surgery,35,2148.21,1267.18,97.2,2.57
921,23/10/2024,Radiology,E1809,Male,49,Therapy,35,7632.31,3531.8,93.9,1.95
922,25/04/2024,Orthopedics,E1872,Male,36,Therapy,44,6935.23,4736,111.9,2.55
923,01/02/2024,Orthopedics,E1670,Male,64,Consultation,18,1128.57,462.24,100.1,3.1
924,29/10/2024,Oncology,E1879,Female,52,Diagnostics,11,7864.82,4067.79,44.7,1.12
925,29/10/2024,Outpatient,E1087,Male,30,Therapy,7,9634.18,7070.85,112.3,2.06
926,03/11/2024,Emergency,E1652,Female,60,Consultation,10,6308.9,4663.85,41.5,4.39
927,13/01/2024,Cardiology,E1116,Female,46,Therapy,25,9498.03,8001.4,90,2.11
928,10/05/2024,Radiology,E1339,Male,57,Diagnostics,45,3175.35,2799.64,6.2,3.86
929,30/07/2024,Oncology,E1162,Female,59,Consultation,36,7209.34,5128.33,118.9,2.25
930,06/04/2024,Oncology,E1216,Male,49,Consultation,31,3729.73,1639.1,55.9,2.04
931,19/07/2024,Orthopedics,E1161,Male,37,Consultation,5,3762.17,3074.77,112.6,1.74
932,27/06/2024,Pediatrics,E1525,Male,26,Surgery,38,4038.83,3490.82,12.1,1.37
933,20/07/2024,Oncology,E1193,Male,23,Therapy,7,2046.51,1427.66,22.3,4.87
934,07/08/2024,Cardiology,E1702,Male,40,Follow-up,20,4743.79,3087.06,33.4,2.88
935,17/03/2024,Orthopedics,E1520,Male,59,Consultation,26,6788.18,5264.83,91.7,3.31
936,17/07/2024,Outpatient,E1170,Female,32,Consultation,20,9091.42,7352.27,92.1,1.22
937,23/06/2024,Radiology,E1965,Female,40,Consultation,11,565.34,286.19,81.3,2.64
938,13/12/2024,Orthopedics,E1411,Male,54,Therapy,26,4322.86,3641.12,108,4.64
939,02/05/2024,Oncology,E1234,Female,53,Diagnostics,25,3481.84,2595.81,36.2,1.76
940,17/01/2024,Radiology,E1334,Female,63,Therapy,42,2254.01,1287.16,54.4,4.32
941,12/12/2024,Cardiology,E1934,Female,61,Therapy,9,1638.97,1257.85,66.1,2.15
942,22/05/2024,Emergency,E1560,Male,65,Therapy,24,5181.79,2849.83,73.5,2.74
943,08/10/2024,Outpatient,E1830,Female,42,Diagnostics,36,2061.85,944.93,67.9,4.61
944,09/01/2024,Radiology,E1334,Female,41,Follow-up,18,3767.6,2887.87,80.7,4.73
945,20/08/2024,Radiology,E1560,Female,55,Therapy,50,8299.32,5670.95,80.6,4.59
946,27/11/2024,Emergency,E1644,Male,42,Diagnostics,17,4295.43,2420.03,6.2,4.31
947,25/12/2024,Outpatient,E1070,Male,53,Consultation,5,8109.32,3667.26,71.3,2.86
948,04/11/2024,Radiology,E1648,Male,64,Diagnostics,42,1627.74,1449.15,29.7,1.27
949,12/04/2024,Orthopedics,E1633,Male,37,Therapy,28,6151.05,4732.82,8.7,3.63
950,16/07/2024,Orthopedics,E1158,Female,34,Consultation,26,5556.77,2509.62,24.8,3.27
951,29/11/2024,Pediatrics,E1858,Male,52,Follow-up,31,3315.4,2881.61,99.2,4.93
952,22/01/2024,Emergency,E1847,Female,39,Surgery,25,2966.87,2625.27,54.6,2.39
953,25/02/2024,Pediatrics,E1494,Male,33,Diagnostics,15,978.32,417.14,84.6,2.83
954,08/11/2024,Cardiology,E1666,Male,61,Diagnostics,22,2651.96,1874.9,34.1,3.31
955,06/08/2024,Outpatient,E1529,Female,40,Surgery,35,3912.48,3176.06,99.4,2.91
956,09/05/2024,Emergency,E1971,Female,39,Therapy,8,3832.78,2227.92,97.7,2.31
957,26/01/2024,Emergency,E1136,Male,46,Follow-up,11,2486.06,1099.69,58.7,2.93
958,25/08/2024,Oncology,E1767,Male,60,Diagnostics,44,8488.63,4334.46,48.8,4.23
959,27/04/2024,Outpatient,E1530,Female,34,Diagnostics,50,8324.42,4930.6,57.8,2.21
960,12/06/2024,Outpatient,E1969,Female,59,Follow-up,16,9359.27,4298.92,112.4,3.74
961,22/11/2024,Orthopedics,E1687,Female,39,Diagnostics,34,5549.94,2310.6,59.7,2.63
962,28/10/2024,Oncology,E1725,Male,55,Therapy,8,2031.58,1479.41,116.7,3.25
963,05/02/2024,Emergency,E1804,Female,28,Surgery,11,7290.16,3165.57,53,1.47
964,08/01/2024,Pediatrics,E1284,Female,44,Surgery,17,6321.56,5494.96,81.1,1.31
965,14/05/2024,Outpatient,E1489,Female,40,Consultation,11,3869.33,2613.08,51.4,4.33
966,30/07/2024,Orthopedics,E1064,Female,36,Surgery,42,8239.37,5816.3,47.9,2.02
967,15/08/2024,Orthopedics,E1489,Female,42,Consultation,26,1505.81,869.53,52.5,3.7
968,27/03/2024,Radiology,E1240,Male,40,Consultation,22,6752.52,2937.71,50.5,1.73
969,02/11/2024,Pediatrics,E1598,Male,31,Consultation,13,1989.72,1618.94,9.8,2.68
970,15/05/2024,Cardiology,E1538,Male,43,Consultation,13,2097.93,1761.56,69.1,1.93
971,12/10/2024,Orthopedics,E1780,Male,58,Diagnostics,48,5273.06,4037.81,115.2,1.88
972,14/04/2024,Pediatrics,E1654,Female,39,Diagnostics,18,8918.73,7733.9,110.4,3.54
973,16/09/2024,Orthopedics,E1241,Female,42,Follow-up,5,6483.3,3900.39,91.5,3.13
974,23/03/2024,Pediatrics,E1688,Female,34,Diagnostics,31,6935.66,4260.08,89.1,4.3
975,09/01/2024,Outpatient,E1430,Male,54,Follow-up,15,1891.14,1544.05,67.1,4.38
976,21/03/2024,Outpatient,E1981,Female,40,Consultation,28,4597.37,2710.24,110.2,2
977,23/01/2024,Cardiology,E1738,Male,28,Consultation,49,8520.02,5469.94,64.1,2.23
978,31/08/2024,Oncology,E1947,Female,52,Surgery,30,5943.9,3344.07,9.5,2.09
979,05/03/2024,Orthopedics,E1339,Female,36,Surgery,27,560.6,498.47,116.1,2.58
980,28/08/2024,Radiology,E1874,Male,41,Surgery,46,7419.52,4250.67,82.2,4.22
981,18/10/2024,Pediatrics,E1175,Male,49,Consultation,32,9494.18,5697.52,95.1,2.06
982,05/03/2024,Cardiology,E1604,Female,32,Therapy,13,9908.16,4090.93,74.4,3.64
983,08/05/2024,Pediatrics,E1450,Male,36,Therapy,26,7036.43,3238.12,112.9,1.72
984,27/01/2024,Pediatrics,E1201,Female,25,Consultation,48,6416.16,3280.83,40.3,3.19
985,26/09/2024,Orthopedics,E1990,Male,32,Consultation,25,4463.34,2142.91,24.7,2.67
986,12/12/2024,Oncology,E1932,Female,56,Consultation,45,7694.19,6532.23,14.7,2.57
987,11/02/2024,Pediatrics,E1732,Male,30,Follow-up,13,1452.33,592.98,81.1,3.41
988,27/02/2024,Radiology,E1869,Male,40,Surgery,28,2048.68,1058.98,7.7,4.34
989,28/05/2024,Pediatrics,E1900,Female,58,Therapy,46,9759.56,4564.84,31.6,4.47
990,15/09/2024,Outpatient,E1141,Male,56,Consultation,47,9301.41,5672.13,10.8,1.16
991,13/06/2024,Emergency,E1070,Male,39,Diagnostics,35,5952.52,3550.37,8.3,3.33
992,18/01/2024,Radiology,E1366,Female,46,Therapy,31,607.37,482.06,40.2,1.16
993,06/11/2024,Emergency,E1490,Male,54,Follow-up,34,6089.35,3646.56,117,3.18
994,04/02/2024,Radiology,E1227,Female,51,Surgery,46,3114.77,2350.78,36.2,4.62
995,31/01/2024,Outpatient,E1501,Female,63,Therapy,5,4059.86,2740.14,10.8,2.7
996,03/05/2024,Cardiology,E1069,Female,49,Surgery,27,8407.45,6749.71,30.8,1.9
997,30/07/2024,Outpatient,E1568,Male,29,Diagnostics,22,8264.4,7150.35,16,2.8
998,25/06/2024,Cardiology,E1653,Female,53,Follow-up,29,3705.82,3095.64,14.6,1.84
999,29/12/2024,Oncology,E1644,Female,61,Follow-up,48,7648.45,3255.54,61.6,2.77
1000,20/10/2024,Cardiology,E1476,Male,27,Therapy,26,3676.81,2196.11,65.9,1.65
1001,22/03/2024,Oncology,E1343,Male,35,Surgery,6,5933.96,4763.29,92.4,1.62
1002,13/03/2024,Cardiology,E1061,Female,30,Follow-up,35,1917.87,1024.31,46.5,2.63
1003,24/12/2024,Radiology,E1007,Female,56,Surgery,17,6957.12,2980.01,9,2.57
1004,13/06/2024,Outpatient,E1309,Female,27,Diagnostics,33,7123.06,3538.15,78.8,2.04
1005,17/06/2024,Pediatrics,E1745,Female,41,Therapy,29,8917.82,7560.93,39.2,1.92
1006,27/11/2024,Emergency,E1796,Female,61,Therapy,39,4407.39,2293.01,82.3,4.3
1007,21/06/2024,Outpatient,E1525,Male,48,Therapy,48,6894.38,5599.44,50.7,1.63
1008,31/10/2024,Cardiology,E1836,Male,32,Consultation,25,7510.53,4357.89,82.2,2.08
1009,09/01/2024,Orthopedics,E1932,Female,29,Consultation,22,1271.68,1139.8,23,4.95
1010,11/03/2024,Oncology,E1148,Female,52,Surgery,34,9784.16,7797.09,80.8,3.31
1011,13/07/2024,Oncology,E1742,Male,53,Consultation,30,8727.96,4754.29,58.8,3.48
1012,16/11/2024,Orthopedics,E1463,Female,61,Surgery,44,4406.31,2704.34,43,3.26
1013,26/05/2024,Radiology,E1276,Male,40,Surgery,43,8580.46,4296.79,112.5,3.76
1014,14/03/2024,Outpatient,E1720,Male,42,Consultation,44,8321.1,5642.5,94.6,1.06
1015,17/10/2024,Outpatient,E1532,Female,36,Therapy,42,8274.61,3475.91,107.3,4.97
1016,29/06/2024,Emergency,E1939,Male,37,Consultation,31,3293.64,1663.81,93,2.01
1017,07/12/2024,Cardiology,E1374,Female,23,Surgery,16,8722.84,3937.68,19.5,4.92
1018,07/11/2024,Orthopedics,E1388,Female,22,Surgery,27,6901.47,5682.97,42.3,3.71
1019,14/04/2024,Oncology,E1206,Female,44,Surgery,43,6145.3,4311.39,83.5,3.3
1020,10/08/2024,Radiology,E1299,Male,62,Consultation,31,4576.09,2461.76,93.4,1.91
1021,07/03/2024,Pediatrics,E1582,Female,31,Therapy,40,7077.37,3656.64,76.9,3.99
1022,17/10/2024,Outpatient,E1748,Male,36,Therapy,37,2577.78,1108.37,20.1,3.42
1023,25/02/2024,Emergency,E1549,Female,26,Follow-up,46,8569.74,3620.7,89.4,2.37
1024,06/01/2024,Radiology,E1761,Male,55,Consultation,29,5046.02,4361.93,43.2,2.86
1025,20/08/2024,Radiology,E1694,Female,60,Consultation,45,629.98,277.69,34.7,1.11
1026,17/09/2024,Orthopedics,E1236,Female,41,Follow-up,27,6498.07,3984.61,68,1.7
1027,08/07/2024,Pediatrics,E1088,Male,39,Follow-up,42,3311.35,2423.62,116,1.2
1028,05/12/2024,Outpatient,E1419,Male,33,Diagnostics,17,8958.65,6167.5,69.9,3
1029,12/11/2024,Pediatrics,E1619,Male,48,Follow-up,48,1159.24,515.79,74.1,2.36
1030,24/07/2024,Outpatient,E1446,Male,50,Surgery,14,9214.05,5558.79,21.5,3.86
1031,25/09/2024,Pediatrics,E1842,Female,31,Follow-up,5,3286.86,2178.32,85.3,4.6
1032,31/08/2024,Radiology,E1492,Female,50,Consultation,16,8025.82,5924.5,83.2,4.78
1033,10/12/2024,Pediatrics,E1143,Female,49,Follow-up,33,3310.33,1325.97,36.3,1.87
1034,25/10/2024,Emergency,E1084,Female,29,Surgery,45,6787.43,4865.61,73.2,1.06
1035,28/10/2024,Oncology,E1180,Female,31,Diagnostics,41,7423.39,4170.2,81.5,3.23
1036,05/08/2024,Outpatient,E1895,Male,23,Surgery,33,3755.94,1755.11,15.9,4.33
1037,20/09/2024,Pediatrics,E1575,Female,34,Diagnostics,10,9224.78,6686.99,16.9,2.61
1038,29/05/2024,Cardiology,E1097,Female,26,Therapy,14,7424.92,5865.02,18.6,1
1039,17/02/2024,Orthopedics,E1544,Female,63,Follow-up,34,7265.3,4201.51,34.3,1.05
1040,13/10/2024,Emergency,E1890,Male,46,Surgery,31,5632.84,4650.33,115.1,3.26
1041,01/05/2024,Radiology,E1609,Female,45,Consultation,45,5387.38,2384.07,68.1,2.52
1042,23/06/2024,Emergency,E1865,Female,23,Consultation,44,6267.79,3725.34,32.6,1.38
1043,13/09/2024,Outpatient,E1409,Male,61,Follow-up,21,3491.73,1565.42,25.3,4.95
1044,05/09/2024,Radiology,E1625,Male,28,Follow-up,36,4718.98,3142.54,105.5,4.98
1045,17/11/2024,Pediatrics,E1944,Female,44,Diagnostics,31,6035.79,4866.28,42.6,2.22
1046,08/09/2024,Oncology,E1249,Male,31,Therapy,41,4325.69,3184.8,83.5,2.26
1047,27/04/2024,Emergency,E1420,Male,63,Therapy,45,1765.49,1264.44,19.8,3.31
1048,06/05/2024,Cardiology,E1212,Male,38,Therapy,16,7087.51,5317.8,91.6,4.49
1049,12/07/2024,Pediatrics,E1559,Female,36,Surgery,26,5249.61,4016.61,76.2,1.75
1050,20/04/2024,Orthopedics,E1259,Male,51,Follow-up,5,744.05,403.48,55.9,3.47
1051,05/01/2024,Outpatient,E1916,Female,62,Diagnostics,9,8574.61,4271.21,19.4,4.85
1052,31/07/2024,Oncology,E1110,Male,38,Follow-up,12,1526.42,975.76,72.3,3.17
1053,05/08/2024,Pediatrics,E1446,Female,44,Diagnostics,49,1317.31,564.49,17.1,3.34
1054,01/02/2024,Orthopedics,E1121,Female,32,Therapy,38,5671.28,2931.32,78.3,4.28
1055,09/11/2024,Pediatrics,E1846,Female,34,Consultation,49,895,580.91,84.3,2.01
1056,16/03/2024,Radiology,E1373,Male,60,Diagnostics,11,3423.82,2420.02,108.3,4.24
1057,21/08/2024,Cardiology,E1892,Female,42,Surgery,39,6039.74,4621.07,47,3.56
1058,29/10/2024,Emergency,E1710,Male,45,Therapy,42,4928.73,2439.56,85.7,3.23
1059,09/06/2024,Cardiology,E1047,Male,26,Consultation,33,3906.91,3343.02,7.4,2.26
1060,14/10/2024,Emergency,E1186,Male,23,Follow-up,40,1040.37,814.88,85.7,2.33
1061,08/02/2024,Orthopedics,E1459,Male,26,Diagnostics,45,6918.8,4137.23,92,2.82
1062,02/09/2024,Outpatient,E1043,Female,34,Consultation,31,4416.66,3830.86,33.9,1.48
1063,05/02/2024,Radiology,E1757,Female,52,Diagnostics,13,6053.16,5354.99,48.5,1.25
1064,18/03/2024,Oncology,E1013,Male,24,Consultation,49,3723.4,2431.25,23.6,3.63
1065,07/08/2024,Cardiology,E1598,Male,48,Diagnostics,31,9978.62,6245.32,45.8,2.6
1066,31/12/2024,Pediatrics,E1728,Male,44,Diagnostics,34,1593.89,1341.48,52.7,2.55
1067,23/12/2024,Pediatrics,E1033,Female,35,Consultation,6,6767.06,4202.46,79.5,1.25
1068,26/02/2024,Cardiology,E1579,Female,38,Surgery,25,8230.37,7162.5,79.6,4.82
1069,05/11/2024,Oncology,E1337,Male,28,Diagnostics,47,1938.61,1238.21,74.2,3.33
1070,01/09/2024,Outpatient,E1467,Female,45,Consultation,21,4313.89,2454.79,19.6,2.57
1071,17/11/2024,Radiology,E1180,Male,50,Surgery,46,2045.28,1569.1,29,1.23
1072,10/09/2024,Emergency,E1829,Male,49,Consultation,12,5747.48,4009.53,105.3,3.31
1073,01/05/2024,Cardiology,E1697,Male,26,Consultation,36,3782.07,3031.35,67.1,1.32
1074,06/10/2024,Orthopedics,E1197,Female,64,Therapy,30,5875.58,5017.8,50.6,2.19
1075,30/03/2024,Pediatrics,E1615,Female,63,Surgery,22,1862.96,886.25,54.8,3.38
1076,06/08/2024,Oncology,E1102,Female,47,Follow-up,41,1265.85,1101.02,91.8,3.35
1077,17/12/2024,Pediatrics,E1828,Female,32,Diagnostics,23,8370.17,3683.66,59.8,3.52
1078,21/10/2024,Cardiology,E1420,Female,52,Surgery,7,8372.2,6628.56,36.9,4.76
1079,19/05/2024,Radiology,E1874,Male,38,Consultation,7,1681.29,1408.19,116.7,1.71
1080,20/01/2024,Pediatrics,E1186,Female,43,Consultation,10,7359.63,3092.1,51.6,3.07
1081,19/02/2024,Emergency,E1486,Female,62,Diagnostics,19,6016.13,5221.81,82.3,2.93
1082,20/03/2024,Emergency,E1641,Male,23,Therapy,16,8191.91,7170.1,7.5,4.93
1083,16/12/2024,Oncology,E1664,Male,36,Surgery,39,1318.26,1064.09,37.2,1.53
1084,27/02/2024,Pediatrics,E1671,Male,49,Consultation,37,4678.63,3377.87,48.8,1.22
1085,27/01/2024,Cardiology,E1551,Male,25,Follow-up,36,6194.88,5273.09,49.1,1.87
1086,13/02/2024,Pediatrics,E1139,Male,31,Surgery,12,4704.48,1995.55,99.4,4.31
1087,15/03/2024,Emergency,E1381,Female,35,Therapy,16,6086,3508.89,97,3.22
1088,10/03/2024,Orthopedics,E1324,Female,39,Diagnostics,24,8346.36,5973.74,95.2,3.39
1089,20/10/2024,Radiology,E1150,Female,62,Surgery,7,4434.34,3897.66,67.2,3.42
1090,17/09/2024,Radiology,E1058,Female,27,Therapy,37,2594.63,1849.52,70.7,1.74
1091,08/11/2024,Orthopedics,E1911,Female,46,Diagnostics,38,1066.08,748.58,92.8,3.09
1092,04/02/2024,Outpatient,E1010,Male,54,Consultation,43,2654.34,1946.32,14.2,2.77
1093,03/11/2024,Orthopedics,E1279,Male,38,Follow-up,37,2051.98,1010.05,28.3,2.55
1094,18/04/2024,Radiology,E1754,Male,26,Diagnostics,33,985.93,590.47,63.8,2.93
1095,29/07/2024,Pediatrics,E1086,Male,50,Follow-up,26,4136.45,3390.12,21.7,3.02
1096,18/07/2024,Outpatient,E1221,Female,22,Diagnostics,22,1089.39,474.51,71,3.26
1097,06/03/2024,Oncology,E1777,Female,51,Surgery,44,8841.32,6002.7,115.4,1.19
1098,15/09/2024,Orthopedics,E1877,Male,29,Therapy,16,1431.07,603.96,26.3,3.17
1099,03/09/2024,Radiology,E1577,Male,59,Consultation,44,6632.94,2804.36,113.8,4.37
1100,19/06/2024,Pediatrics,E1354,Female,56,Diagnostics,32,3317.82,1455.18,24.5,1.51
1101,23/02/2024,Pediatrics,E1097,Male,36,Surgery,28,1671.2,1101.79,33.3,2.43
1102,03/12/2024,Pediatrics,E1168,Female,23,Therapy,29,9900.3,7347.58,114.1,1.57
1103,26/01/2024,Orthopedics,E1388,Male,63,Consultation,11,4130.33,2797.74,13.8,1.02
1104,27/03/2024,Emergency,E1689,Male,28,Diagnostics,45,6869.13,4952.02,52.2,2.96
1105,20/06/2024,Orthopedics,E1502,Male,30,Consultation,35,4446.71,1832.06,43.6,1.71
1106,30/12/2024,Cardiology,E1191,Female,48,Diagnostics,45,1435.03,1260.47,73.9,3.91
1107,21/01/2024,Cardiology,E1759,Male,37,Surgery,42,3495.96,2085.6,32.2,1.39
1108,06/10/2024,Orthopedics,E1793,Male,50,Therapy,22,2200.8,1757.9,82.9,3.19
1109,06/06/2024,Radiology,E1871,Female,57,Diagnostics,46,5013.35,4317.58,13.4,2.12
1110,22/09/2024,Radiology,E1593,Female,40,Consultation,13,3824.41,3025.92,119.1,1.96
1111,11/03/2024,Pediatrics,E1480,Female,25,Consultation,45,8805.92,7179.57,30.8,2.6
1112,26/08/2024,Pediatrics,E1327,Male,34,Diagnostics,33,4391.89,3904.87,25.8,4.2
1113,24/09/2024,Oncology,E1622,Female,61,Diagnostics,50,3674.83,2812.84,53.3,3.31
1114,03/11/2024,Outpatient,E1228,Male,31,Diagnostics,21,8409.81,6745.36,104.6,1.24
1115,19/04/2024,Outpatient,E1142,Female,65,Therapy,16,7074.48,3324.96,52.8,3.19
1116,27/08/2024,Radiology,E1403,Female,43,Follow-up,12,4326.03,2854.34,119.6,1.54
1117,10/04/2024,Pediatrics,E1080,Female,63,Follow-up,24,6916.83,4136.27,20.3,1.63
1118,24/12/2024,Cardiology,E1333,Female,28,Follow-up,40,9518.09,7993.3,109.3,4.97
1119,01/09/2024,Radiology,E1393,Male,55,Follow-up,38,2479,1432.17,82,2.94
1120,13/06/2024,Emergency,E1797,Female,30,Surgery,43,4474.7,2590.43,73.3,3.3
1121,29/04/2024,Cardiology,E1642,Female,64,Diagnostics,34,2033.85,1293.26,68.6,3.28
1122,24/02/2024,Orthopedics,E1425,Male,30,Follow-up,30,2496.02,1924.77,7.9,2.42
1123,03/10/2024,Cardiology,E1347,Female,45,Consultation,14,7912.02,5395.57,35,3.78
1124,21/02/2024,Cardiology,E1319,Female,26,Therapy,24,5890.21,4701.11,89.5,3.44
1125,03/07/2024,Outpatient,E1460,Male,46,Consultation,38,5137.69,2397.2,35.1,2.68
1126,04/11/2024,Outpatient,E1752,Female,26,Consultation,30,6193.34,4068.12,38.1,1.03
1127,26/05/2024,Pediatrics,E1120,Male,44,Therapy,33,5214.27,2830.37,89.5,1.1
1128,21/01/2024,Radiology,E1139,Female,31,Diagnostics,46,6055.86,5273.06,25.1,2.89
1129,22/02/2024,Orthopedics,E1626,Male,34,Diagnostics,13,1368.51,975.53,68.3,2.63
1130,01/01/2024,Cardiology,E1745,Female,36,Follow-up,16,5453.08,4625.78,27.6,1.09
1131,09/08/2024,Orthopedics,E1853,Female,32,Diagnostics,33,8685.82,5980.7,107.4,3.39
1132,19/06/2024,Orthopedics,E1316,Female,36,Follow-up,19,8196.53,5039.53,91.2,4.65
1133,02/03/2024,Oncology,E1497,Female,28,Diagnostics,43,5935.17,2910.56,35.9,1.79
1134,15/01/2024,Orthopedics,E1735,Male,29,Consultation,28,2845.14,1573.95,68.8,3.35
1135,18/04/2024,Radiology,E1458,Female,62,Follow-up,43,4551.75,3221.32,14.4,1.35
1136,29/07/2024,Emergency,E1444,Male,30,Follow-up,33,2132.38,1405.32,29.6,2.13
1137,29/06/2024,Cardiology,E1002,Female,61,Surgery,46,4302.97,3467.91,6.6,3.6
1138,12/05/2024,Emergency,E1725,Female,62,Therapy,16,6854.33,5478.86,112.3,1.08
1139,28/08/2024,Outpatient,E1275,Female,30,Therapy,25,1960.95,1653.25,57.7,3.26
1140,18/09/2024,Orthopedics,E1968,Male,23,Consultation,31,6798.76,5027.91,112.2,4.99
1141,03/11/2024,Cardiology,E1568,Male,29,Consultation,34,7341.5,3990.92,106.2,1.2
1142,27/04/2024,Emergency,E1602,Male,43,Diagnostics,36,2695.27,2287.46,34.5,1.88
1143,29/06/2024,Pediatrics,E1971,Female,62,Surgery,10,1812.19,1503.31,62.5,3.7
1144,18/07/2024,Outpatient,E1544,Female,28,Consultation,20,2771.13,2158.77,92.4,2.25
1145,04/12/2024,Oncology,E1730,Female,60,Surgery,41,4401.49,2222.07,117.3,3.58
1146,06/12/2024,Oncology,E1904,Female,47,Therapy,29,9378.17,5173.87,94.9,4.06
1147,04/07/2024,Radiology,E1761,Male,61,Follow-up,11,7070.73,6242.18,50.3,1.52
1148,04/09/2024,Oncology,E1450,Female,50,Surgery,7,6881.23,5261.77,71.1,1.83
1149,26/10/2024,Pediatrics,E1362,Female,32,Follow-up,38,5292.33,2943.04,54.2,3.58
1150,25/11/2024,Emergency,E1955,Male,38,Therapy,30,7579.54,3911.89,51.6,2.08
1151,22/07/2024,Radiology,E1853,Female,63,Surgery,20,2387,1889.77,109.6,2.48
1152,30/03/2024,Orthopedics,E1814,Female,26,Therapy,13,7637.15,6480.1,102.3,1.73
1153,15/09/2024,Orthopedics,E1653,Female,34,Surgery,6,9584.77,5639.09,44,1.25
1154,30/07/2024,Pediatrics,E1658,Male,51,Diagnostics,8,5118.65,2326.46,33.6,2.27
1155,29/02/2024,Orthopedics,E1725,Female,43,Therapy,50,8183.85,6855.97,39.8,4.43
1156,06/02/2024,Oncology,E1750,Female,49,Therapy,48,8643.69,6762.18,21.9,3.76
1157,04/07/2024,Pediatrics,E1927,Female,36,Therapy,28,9477.73,7025.56,43.1,3
1158,30/01/2024,Pediatrics,E1482,Female,60,Follow-up,33,6634.39,4347.42,18.8,2.25
1159,26/12/2024,Radiology,E1689,Female,32,Therapy,23,8122.76,6747.65,20.8,4.81
1160,12/06/2024,Outpatient,E1713,Female,58,Follow-up,46,3623.81,2649.57,91.5,4.25
1161,22/03/2024,Outpatient,E1822,Male,34,Therapy,20,9484.62,5277.81,103.7,1.53
1162,03/09/2024,Emergency,E1573,Male,29,Consultation,19,7197.89,5549.49,82.9,2.01
1163,10/07/2024,Emergency,E1499,Male,24,Surgery,27,8793.91,4260.03,11.2,3.87
1164,18/10/2024,Emergency,E1074,Female,45,Consultation,7,5017.02,4136.78,49.1,1.67
1165,22/05/2024,Orthopedics,E1104,Female,54,Consultation,48,8446.2,5696.58,26.8,3.88
1166,09/08/2024,Outpatient,E1394,Female,30,Surgery,6,5355.58,3760.46,58,4.31
1167,03/08/2024,Cardiology,E1530,Female,49,Diagnostics,6,8380.85,6324.98,17.1,4.36
1168,04/08/2024,Pediatrics,E1102,Female,29,Consultation,6,6874.62,5145.74,46.7,4.52
1169,27/01/2024,Oncology,E1711,Male,34,Diagnostics,46,7391.03,3372.49,51.9,4.55
1170,05/01/2024,Pediatrics,E1693,Female,35,Diagnostics,14,948.37,835.24,83.1,3.53
1171,15/05/2024,Cardiology,E1898,Male,33,Diagnostics,16,3070.31,1610.06,113.3,2.19
1172,08/09/2024,Oncology,E1990,Male,49,Consultation,44,7867.3,4693.32,21,1.04
